	dataset	diversity	num_taxa	rank	sample	taxa	transporter	substrate_category	type	name	abbreviation
1672	mg	-1	0	order	120903	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1673	mg	-1	0	order	120920	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1674	mg	-1	0	order	120924	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1675	mg	-1	0	order	121001	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1676	mg	-1	0	order	121004	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1677	mg	-1	0	order	121015	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1678	mg	-1	0	order	121022	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1679	mg	-1	0	order	121028	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1680	mg	-1	0	order	121105	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1681	mg	-1	0	order	121128	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1682	mg	-1	0	order	121220	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1650	mg	-0.0	1	order	120314	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1651	mg	-0.0	1	order	120322	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1652	mg	-1.0	0	order	120328	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1653	mg	-1.0	0	order	120403	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1654	mg	-1.0	0	order	120416	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1655	mg	-1.0	0	order	120419	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1656	mg	-1.0	0	order	120423	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1657	mg	-1.0	0	order	120516	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1658	mg	-0.0	1	order	120531	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1659	mg	-1.0	0	order	120604	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1660	mg	-1.0	0	order	120613	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1661	mg	0.7463188981580554	3	order	120619	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1662	mg	0.8183844002749389	2	order	120628	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1663	mg	-0.0	1	order	120705	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1664	mg	-1.0	0	order	120709	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1665	mg	-1.0	0	order	120717	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1666	mg	0.9742322954337528	2	order	120802	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1667	mg	0.9128845959056013	2	order	120806	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1668	mg	0.7801542862752135	2	order	120813	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1669	mg	0.5362061793151063	2	order	120820	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1670	mg	-0.0	1	order	120823	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1671	mg	-1.0	0	order	120828	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1672	mg	-1.0	0	order	120903	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1673	mg	-0.0	1	order	120920	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1674	mg	-0.0	1	order	120924	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1675	mg	-0.0	1	order	121001	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1676	mg	-0.0	1	order	121004	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1677	mg	-0.0	1	order	121015	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1678	mg	-0.0	1	order	121022	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1679	mg	0.20193936836685222	2	order	121028	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1680	mg	-1.0	0	order	121105	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1681	mg	-0.0	1	order	121128	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1682	mg	0.8778729522488926	2	order	121220	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1250	mt	2.911076063699041	12	order	120516	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1251	mt	2.246214644584761	12	order	120613	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1252	mt	3.2219181085639477	15	order	120712	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1253	mt	1.143047709400888	7	order	120813	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1254	mt	2.592029093897153	14	order	120927	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1255	mt	2.900064376913651	12	order	121024	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1256	mt	2.150468310076298	14	order	121220	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1257	mt	2.786074955406473	18	order	130123	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1258	mt	2.902956692775016	14	order	130226	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1259	mt	3.19176288006191	15	order	130403	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1260	mt	2.6717854730437067	11	order	130416	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1261	mt	2.7599351636274836	10	order	130422	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1262	mt	2.8762187053895953	12	order	130507	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1263	mt	2.240635243070301	7	order	130605	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1264	mt	3.1666936698948636	12	order	130705	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1265	mt	2.115319791276299	7	order	130815	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1266	mt	2.2998478468200263	5	order	130905	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1267	mt	1.868595565418569	6	order	131003	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1268	mt	1.8884258680309338	5	order	140408	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1269	mt	0.2648847631463014	2	order	140506	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1270	mt	2.477142768385085	7	order	140604	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1271	mt	2.556850106646392	9	order	140709	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1272	mt	2.4805894128780026	12	order	140820	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1273	mt	2.744170739887069	11	order	140916	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1274	mt	2.4610398570156606	9	order	141013	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1250	mt	2.712906345684393	11	order	120516	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1251	mt	2.184183798844396	11	order	120613	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1252	mt	3.130363948636158	13	order	120712	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1253	mt	1.7952012388807357	5	order	120813	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1254	mt	2.4847265209730756	13	order	120927	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1255	mt	2.7528129345820473	11	order	121024	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1256	mt	2.0175723836670176	13	order	121220	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1257	mt	2.7694729745948496	17	order	130123	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1258	mt	2.727403494898814	12	order	130226	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1259	mt	3.028203972695521	13	order	130403	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1260	mt	2.4967608008567477	10	order	130416	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1261	mt	2.7599351636274836	10	order	130422	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1262	mt	2.8762187053895953	12	order	130507	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1263	mt	2.240635243070301	7	order	130605	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1264	mt	3.073326501922522	11	order	130705	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1265	mt	2.0241725152442767	6	order	130815	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1266	mt	2.2998478468200263	5	order	130905	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1267	mt	1.8685955654185695	6	order	131003	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1268	mt	1.4376307462255837	4	order	140408	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1269	mt	0.2648847631463014	2	order	140506	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1270	mt	2.477142768385085	7	order	140604	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1271	mt	2.556850106646392	9	order	140709	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1272	mt	2.3928192992146493	11	order	140820	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1273	mt	2.744170739887069	11	order	140916	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1274	mt	2.2689955561322277	8	order	141013	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1250	mt	-1	0	order	120516	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1251	mt	-1	0	order	120613	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1252	mt	-1	0	order	120712	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1253	mt	-1	0	order	120813	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1254	mt	-1	0	order	120927	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1255	mt	-1	0	order	121024	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1256	mt	-1	0	order	121220	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1257	mt	-1	0	order	130123	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1258	mt	-1	0	order	130226	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1259	mt	-1	0	order	130403	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1260	mt	-1	0	order	130416	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1261	mt	-1	0	order	130422	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1262	mt	-1	0	order	130507	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1263	mt	-1	0	order	130605	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1264	mt	-1	0	order	130705	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1265	mt	-1	0	order	130815	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1266	mt	-1	0	order	130905	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1267	mt	-1	0	order	131003	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1268	mt	-1	0	order	140408	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1269	mt	-1	0	order	140506	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1270	mt	-1	0	order	140604	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1271	mt	-1	0	order	140709	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1272	mt	-1	0	order	140820	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1273	mt	-1	0	order	140916	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1274	mt	-1	0	order	141013	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1250	mt	-0.0	1	order	120516	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1251	mt	-0.0	1	order	120613	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1252	mt	0.19946803151246606	2	order	120712	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1253	mt	0.03345532376169396	2	order	120813	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1254	mt	-0.0	1	order	120927	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1255	mt	-0.0	1	order	121024	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1256	mt	-0.0	1	order	121220	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1257	mt	-0.0	1	order	130123	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1258	mt	0.6718690057714785	2	order	130226	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1259	mt	0.8183844002744306	2	order	130403	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1260	mt	-0.0	1	order	130416	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1261	mt	-1	0	order	130422	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1262	mt	-1	0	order	130507	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1263	mt	-1	0	order	130605	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1264	mt	-0.0	1	order	130705	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1265	mt	-0.0	1	order	130815	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1266	mt	-1	0	order	130905	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1267	mt	-1	0	order	131003	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1268	mt	-0.0	1	order	140408	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1269	mt	-1	0	order	140506	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1270	mt	-1	0	order	140604	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1271	mt	-1	0	order	140709	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1272	mt	-0.0	1	order	140820	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1273	mt	-1	0	order	140916	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1274	mt	-0.0	1	order	141013	Cyanobacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
